Country Code,Country Name,Region,IncomeGroup,Year,Imports of goods and services (% of GDP),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (BoP, current US$)",GDP (current US$),GDP per capita (current US$),Gross savings (% of GDP),"Inflation, consumer prices (annual %)","Total reserves (includes gold, current US$)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP growth (annual %)
EUU,European Union,,,2001,34.25525736,35.70234846,366253000000.0,7394080000000.0,17199.11868,22.84997876,3.373968322,,9.19640419097011,2.17590148798008
EUU,European Union,,,2002,32.77799524,35.10282816,295344000000.0,8084070000000.0,18760.98155,22.62312519,2.424436612,,9.5385623597546,1.1106872245046
EUU,European Union,,,2003,32.45162656,34.3463707,293508000000.0,9931940000000.0,22967.48785,22.21430281,2.09199839,,9.6393746370767,0.908085735120309
EUU,European Union,,,2004,33.89706153,35.98716227,313836000000.0,11419100000000.0,26307.60992,22.99464004,2.286217068,,9.87462743452803,2.59260979807212
EUU,European Union,,,2005,35.87181744,37.44438867,731279000000.0,11910900000000.0,27343.5635,23.07620602,2.487696652,,9.56671185659392,1.92472010832607
EUU,European Union,,,2006,38.41858748,39.6293228,911860000000.0,12713900000000.0,29092.70153,23.93563068,2.666314946,,8.62236167610134,3.49371539074835
EUU,European Union,,,2007,39.46446093,40.71854486,1477510000000.0,14728800000000.0,33590.3808,24.60896611,2.510665652,,7.44703888898316,3.15587058453907
EUU,European Union,,,2008,40.24819852,41.10097815,828461000000.0,16297800000000.0,37049.56348,23.54409422,4.164971935,,7.20169131263828,0.640724744661554
EUU,European Union,,,2009,34.61483727,36.27458723,478991000000.0,14764000000000.0,33483.37862,21.3010089,0.839262247,,9.1213644803298,-4.34850930840265
EUU,European Union,,,2010,38.72661901,40.31808267,539583000000.0,14557900000000.0,32969.75465,21.92036813,1.531122704,,9.79471853322446,2.22520590101072
EUU,European Union,,,2011,41.51054387,43.19361561,877648000000.0,15765600000000.0,35768.28989,22.66709109,3.289449396,,9.83128160328242,1.89360090393957
EUU,European Union,,,2012,41.91119926,44.78006512,565178000000.0,14642100000000.0,33170.5131,22.30245413,2.662841655,,10.797882733238,-0.699883405805522
EUU,European Union,,,2013,41.46130066,44.96686933,617107000000.0,15294500000000.0,34564.11568,22.58097241,1.219993423,,11.3173695344275,-0.0838216563847709
EUU,European Union,,,2014,41.90706675,45.66597235,432552000000.0,15649700000000.0,35278.80769,23.20071309,0.199343827,,10.8364106452965,1.5975742571908
EUU,European Union,,,2015,42.69643651,47.05178884,817238000000.0,13552500000000.0,30484.52789,23.87157195,-0.06164468,,10.0180437888612,2.30705701046277
EUU,European Union,,,2016,42.29094578,46.64366326,722590000000.0,13889000000000.0,31175.15052,24.22894258,0.183334861,,9.10498671699078,1.97712598632882
EUU,European Union,,,2017,44.04429252,48.28838966,529619000000.0,14764900000000.0,33089.22846,24.78246586,1.429107433,,8.12302380041785,2.8384812727148
EUU,European Union,,,2018,45.29327032,49.10665467,-19564127736.0,15980800000000.0,35751.21997,25.2215435,1.73860862,,7.25380321088871,2.06595299992662
EUU,European Union,,,2019,45.84914227,49.25984826,353735000000.0,15693400000000.0,35079.46915,25.50711938,1.630522608,,6.67980988662088,1.80510705489306
EUU,European Union,,,2020,42.74865718,46.36330432,269986000000.0,15369400000000.0,34330.36653,24.68305934,0.497367319,,7.0548187121944,-5.67758066256545
EUU,European Union,,,2021,46.65339332,50.36781343,377482000000.0,17177400000000.0,38411.06278,26.15524218,2.554506996,,7.0014532794911,5.39252102521579
FCS,Fragile and conflict affected situations,,,2000,27.30894077,36.60997049,9379447890.0,525751000000.0,858.5150261,,3.513000898,,5.9576628079606,5.4414156899789
FCS,Fragile and conflict affected situations,,,2001,29.83967139,31.44064583,9408180769.0,523389000000.0,835.8468257,,5.187011919,,5.88308553597052,4.32545797595121
FCS,Fragile and conflict affected situations,,,2002,29.34537709,33.87304492,8476214403.0,514797000000.0,802.3945005,25.48998675,4.378759718,,5.89590355076234,4.6433849765003
FCS,Fragile and conflict affected situations,,,2003,31.44735734,34.22399636,13554524635.0,539636000000.0,820.3908323,25.06294854,5.179677819,,5.77557891637203,1.23218165539885
FCS,Fragile and conflict affected situations,,,2004,31.45706698,36.44836341,12294722906.0,680904000000.0,1010.616254,28.66626315,3.23751394,,5.60447707244918,11.063511977255
FCS,Fragile and conflict affected situations,,,2005,31.17820253,36.68625615,23847126318.0,856108000000.0,1240.481164,32.56373046,7.240349393,,5.26268985640271,5.83981223675612
FCS,Fragile and conflict affected situations,,,2006,28.84893214,37.67993124,23445482217.0,1060200000000.0,1499.824688,38.27162327,6.695264658,,5.13167235059291,5.86008897292558
FCS,Fragile and conflict affected situations,,,2007,31.1072165,34.40443847,39483270562.0,1291540000000.0,1784.929062,29.53796925,4.617437722,,5.03393493048848,6.0104889229296
FCS,Fragile and conflict affected situations,,,2008,30.24591627,36.39192167,43456231486.0,1635870000000.0,2207.571757,32.93132247,11.30510988,,5.057716210477,5.03558531724249
FCS,Fragile and conflict affected situations,,,2009,29.33138885,27.00489045,31750712873.0,1511930000000.0,1990.665878,21.98089246,3.654937791,,5.13610648656357,2.88247204547081
FCS,Fragile and conflict affected situations,,,2010,28.53063534,32.44940273,35695180635.0,1788990000000.0,2298.21375,25.57087374,3.480507637,,5.21851694917253,6.94529223768741
FCS,Fragile and conflict affected situations,,,2011,29.28969756,33.16337212,42273038439.0,1682470000000.0,2109.703427,26.33848353,5.442024705,,5.2571741217904,0.0039707493466636
FCS,Fragile and conflict affected situations,,,2012,28.07065829,32.70030809,44641659844.0,1885130000000.0,2307.068559,27.94242966,5.912006025,,5.27945673920231,4.8276295555101
FCS,Fragile and conflict affected situations,,,2013,29.20811115,27.16983107,32221217699.0,1956640000000.0,2337.388722,21.57098465,3.433585268,,5.29359073325132,3.48108243920851
FCS,Fragile and conflict affected situations,,,2014,28.25693102,23.39221368,16690046150.0,2076430000000.0,2423.732741,20.55154847,2.045289146,,5.49275462362519,2.18488698929637
FCS,Fragile and conflict affected situations,,,2015,24.32934081,19.32367695,22084570359.0,1656900000000.0,1891.182273,19.36456123,1.476720489,,5.58890726163945,0.865936956572128
FCS,Fragile and conflict affected situations,,,2016,23.70244129,17.33457882,20955062417.0,1562860000000.0,1744.358329,18.1786144,2.885851073,,5.7077157230638,2.57085370649411
FCS,Fragile and conflict affected situations,,,2017,24.49942697,20.93247759,24529282318.0,1654050000000.0,1805.537597,21.04816957,2.796373189,,5.90188383132827,2.54329066502068
FCS,Fragile and conflict affected situations,,,2018,27.20689354,25.61288347,22655592816.0,1739930000000.0,1858.132956,22.53463027,2.96760366,,5.91816486091105,2.68720870594773
FCS,Fragile and conflict affected situations,,,2019,28.16781782,24.23794924,18839128416.0,1804390000000.0,1884.581577,23.53706644,2.452802141,,5.98166090745355,2.20066840595616
FCS,Fragile and conflict affected situations,,,2020,21.95312083,19.2927947,12228038571.0,1680890000000.0,1716.216385,21.6419424,2.930871841,,6.85912391353817,-4.07834244087047
FCS,Fragile and conflict affected situations,,,2021,24.45325206,24.14458334,30621729011.0,1799020000000.0,1796.396294,25.82137609,4.48359014,,7.03504797260403,2.2865735663984
FIN,Finland,Europe & Central Asia,High income,2000,32.86378095,42.03104616,13502068645.0,126020000000.0,24345.91482,31.26584618,3.042100807,8409731733.14767,11.1300001144409,5.7733624584817
FIN,Finland,Europe & Central Asia,High income,2001,30.51276378,39.76408441,3224710300.0,129533000000.0,24967.79252,31.96296665,2.578440801,8419388662.79125,10.289999961853,2.61001912392074
FIN,Finland,Europe & Central Asia,High income,2002,30.16445995,39.13500263,8094575465.0,140404000000.0,26997.75299,30.90104915,1.571220128,9825470847.61376,10.4200000762939,1.70714896198065
FIN,Finland,Europe & Central Asia,High income,2003,30.73496366,37.32083902,5965369887.0,171652000000.0,32927.68029,28.0161264,0.877440386,11172946882.4705,10.4700002670288,2.00378420285061
FIN,Finland,Europe & Central Asia,High income,2004,32.34482672,38.61537686,6777097342.0,197479000000.0,37772.17811,29.5949197,0.187120559,12913570496.8033,10.3599996566772,3.99209129032087
FIN,Finland,Europe & Central Asia,High income,2005,36.30584078,40.27336705,10867806671.0,204885000000.0,39054.85044,28.60328189,0.62387445,11331633301.0062,8.38000011444092,2.77985055556123
FIN,Finland,Europe & Central Asia,High income,2006,38.90929282,43.07420025,4638725790.0,217089000000.0,41222.602,28.76011708,1.566663807,7498639358.46346,7.71999979019165,4.02740965802573
FIN,Finland,Europe & Central Asia,High income,2007,39.03149589,43.8259066,21979356205.0,256378000000.0,48476.39273,30.01359524,2.510665652,8380474053.47307,6.84999990463257,5.29933650739021
FIN,Finland,Europe & Central Asia,High income,2008,41.28432811,44.90000772,19406664159.0,285716000000.0,53772.79424,28.26955687,4.065953554,8353577867.1211,6.36999988555908,0.783995060876521
FIN,Finland,Europe & Central Asia,High income,2009,34.04237759,36.08092568,-8825823234.0,253498000000.0,47481.48454,23.86023566,-9.17e-07,11428834791.927,8.25,-8.0744474323113
FIN,Finland,Europe & Central Asia,High income,2010,37.05000983,38.41439756,12221008932.0,249424000000.0,46505.30318,23.8854134,1.184135232,9547427724.74528,8.39000034332275,3.18595865407703
FIN,Finland,Europe & Central Asia,High income,2011,39.67918868,38.90039293,-6008001205.0,275604000000.0,51148.93164,22.89905803,3.416807543,10276057418.071,7.78000020980835,2.54766483842627
FIN,Finland,Europe & Central Asia,High income,2012,40.36222188,38.80827907,4931090895.0,258290000000.0,47708.06128,21.48013136,2.808336226,11082344912.0095,7.69000005722046,-1.39754572817782
FIN,Finland,Europe & Central Asia,High income,2013,39.07625746,38.01762912,-4922279529.0,271362000000.0,49892.22336,20.36826574,1.478286157,11272356806.1603,8.1899995803833,-0.901696316194844
FIN,Finland,Europe & Central Asia,High income,2014,37.63128513,36.48143762,17528599997.0,274863000000.0,50327.24029,20.69072314,1.041196212,10679250780.1178,8.65999984741211,-0.364908156882066
FIN,Finland,Europe & Central Asia,High income,2015,35.97558956,35.40695887,17485137456.0,234534000000.0,42801.90812,20.89132927,-0.20792884,10016275637.3125,9.38000011444092,0.543659211765487
FIN,Finland,Europe & Central Asia,High income,2016,36.08804789,34.81045247,5124075141.0,240771000000.0,43814.02651,21.28328741,0.356684501,10465361380.0017,8.81999969482422,2.81145776663433
FIN,Finland,Europe & Central Asia,High income,2017,37.50359035,37.54954684,17149122038.0,255648000000.0,46412.13648,23.20276998,0.754015047,10506846391.9314,8.64000034332275,3.19240962968416
FIN,Finland,Europe & Central Asia,High income,2018,39.72338111,38.46878721,-10571698825.0,275708000000.0,49987.62616,23.42241789,1.083820984,10309164187.4717,7.3600001335144,1.1397180134305
FIN,Finland,Europe & Central Asia,High income,2019,39.72475381,39.8806794,15611668562.0,268515000000.0,48629.85823,23.77094476,1.02409393,11426621292.5879,6.69000005722046,1.22474892206223
FIN,Finland,Europe & Central Asia,High income,2020,35.71035485,35.92376167,-2487590239.0,271892000000.0,49170.75215,25.14727131,0.290554556,13479975777.3892,7.76000022888184,-2.2051393728223
FIN,Finland,Europe & Central Asia,High income,2021,39.18772154,39.41686856,23869274273.0,297302000000.0,53654.7503,25.2862823,2.194574323,16744106303.3566,7.6100001335144,2.97322935640895
FJI,Fiji,East Asia & Pacific,Upper middle income,2000,70.50919576,65.38644571,591375.1146,1678239218.0,2015.881172,32.75993706,1.0921646,412013921.196278,4.91200017929077,-1.69999841605511
FJI,Fiji,East Asia & Pacific,Upper middle income,2001,69.0430622,60.95427964,41301896.35,1652464201.0,1964.132793,31.71648772,4.272670245,366383704.088454,4.7979998588562,2.00000014675206
FJI,Fiji,East Asia & Pacific,Upper middle income,2002,64.25221989,61.80035917,30672578.33,1833279985.0,2157.076596,36.65942684,0.762032086,358935030.765189,4.76200008392334,3.19999911373267
FJI,Fiji,East Asia & Pacific,Upper middle income,2003,68.70586077,60.27010914,40310494.54,2300453634.0,2680.225507,37.00224389,4.172747778,423606706.258186,4.8289999961853,0.999999344757299
FJI,Fiji,East Asia & Pacific,Upper middle income,2004,70.92113955,54.20084805,250597673.1,2708078477.0,3124.607389,38.80114158,2.827485194,483077920.013932,4.69999980926514,5.29999970460935
FJI,Fiji,East Asia & Pacific,Upper middle income,2005,63.67261905,54.06746032,172951928.7,2980484920.0,3406.568258,13.27648853,2.365764538,321301681.977879,3.89000010490417,0.700000402432437
FJI,Fiji,East Asia & Pacific,Upper middle income,2006,67.96665227,50.0816794,583975309.3,3076305453.0,3483.597185,6.175572127,2.490836388,313300288.992363,3.95600008964539,1.85248387199486
FJI,Fiji,East Asia & Pacific,Upper middle income,2007,61.78746714,48.60204776,464230334.1,3378314600.0,3793.097385,12.47508775,4.803706413,528272571.075917,4.11700010299683,-0.850654310045826
FJI,Fiji,East Asia & Pacific,Upper middle income,2008,73.87306926,57.12477872,679220489.3,3523185920.0,3928.921739,8.427444039,7.732278579,322181205.007235,4.16599988937378,1.03279422025967
FJI,Fiji,East Asia & Pacific,Upper middle income,2009,59.43270569,49.43641173,308373711.0,2870624636.0,3184.689123,13.42717174,3.13103559,570005077.946111,4.32499980926514,-1.38603770763581
FJI,Fiji,East Asia & Pacific,Upper middle income,2010,63.79350134,57.43440206,178091735.6,3140181444.0,3469.165917,14.33663223,3.689012297,720523356.765859,4.30800008773804,2.95467242212241
FJI,Fiji,East Asia & Pacific,Upper middle income,2011,65.19624183,59.28059298,217158525.7,3779378134.0,4160.684021,15.79720104,7.278117827,833453464.169776,4.40999984741211,2.70514302901049
FJI,Fiji,East Asia & Pacific,Upper middle income,2012,64.17464799,61.1111437,277313672.0,3972012571.0,4359.77535,15.82924791,3.423375234,921305920.574248,4.42500019073486,1.41131438177968
FJI,Fiji,East Asia & Pacific,Upper middle income,2013,69.47495841,56.87342832,243782754.0,4189915667.0,4586.897921,17.95880044,2.913541936,941826993.425575,4.31799983978271,4.73421948956532
FJI,Fiji,East Asia & Pacific,Upper middle income,2014,58.4780302,52.33427536,377869372.3,4857220602.0,5305.190923,22.38117874,0.519306475,916407090.608289,4.27699995040894,5.6035148874531
FJI,Fiji,East Asia & Pacific,Upper middle income,2015,52.35229317,48.83675539,205373209.1,4682546881.0,5105.262627,22.88271428,1.374885426,918959350.368621,4.28599977493286,4.50119939222793
FJI,Fiji,East Asia & Pacific,Upper middle income,2016,50.5272493,46.64724148,391619655.4,4930204220.0,5368.42324,20.03706649,3.863225382,908823039.760341,4.32000017166138,2.44565200769968
FJI,Fiji,East Asia & Pacific,Upper middle income,2017,51.00609752,46.01556507,387602565.3,5353404419.0,5825.129207,18.26029566,3.347578348,1116363704.4475,4.26100015640259,5.35336493706966
FJI,Fiji,East Asia & Pacific,Upper middle income,2018,55.4866242,47.7487958,468861002.9,5581371848.0,6073.336388,18.41925928,4.081476376,947653331.857671,4.31500005722046,3.81235097047221
FJI,Fiji,East Asia & Pacific,Upper middle income,2019,58.54958821,48.13127763,322282826.1,5481675173.0,5968.300559,15.90104685,1.773101825,1043304264.01736,4.44199991226196,-0.581946371012094
FJI,Fiji,East Asia & Pacific,Upper middle income,2020,44.21715946,27.51960493,239380737.9,4477040340.0,4864.117047,15.38260212,-2.595243259,1081812964.94674,4.79400014877319,-17.0002350197741
FJI,Fiji,East Asia & Pacific,Upper middle income,2021,54.57689742,27.30659784,409894560.5,4296304590.0,4646.612723,,0.155855722,1517816546.24939,4.92899990081787,-5.11160739321285
FRA,France,Europe & Central Asia,High income,2000,27.26627147,28.59497425,41389082665.0,1365640000000.0,22416.42542,23.83860095,1.675959887,63728079967.5087,10.2200002670288,3.92366922704063
FRA,France,Europe & Central Asia,High income,2001,26.69347289,28.2658952,50142053919.0,1377660000000.0,22449.33969,23.94047626,1.634780795,58637344263.961,8.60999965667725,1.98372141863292
FRA,France,Europe & Central Asia,High income,2002,25.5409745,27.53105026,51550483854.0,1501410000000.0,24288.27002,22.75238757,1.923412287,61696755317.4323,8.69999980926514,1.13553148214601
FRA,France,Europe & Central Asia,High income,2003,24.68586455,26.11196897,42350800678.0,1844540000000.0,29627.92426,22.23834622,2.098472191,70762382918.7419,8.3100004196167,0.823160756684118
FRA,France,Europe & Central Asia,High income,2004,25.45617156,26.46883632,35608535813.0,2119630000000.0,33797.16244,22.55243437,2.142089646,77353273268.9503,8.90999984741211,2.82975292869891
FRA,France,Europe & Central Asia,High income,2005,26.94765573,27.03305104,85137061931.0,2196950000000.0,34768.1759,22.46406939,1.745869364,74359915676.4761,8.48999977111816,1.66321998030079
FRA,France,Europe & Central Asia,High income,2006,28.16836936,27.93505509,78957053786.0,2320540000000.0,36470.21284,23.3077574,1.675124496,98239163382.5086,8.44999980926514,2.44932360111885
FRA,France,Europe & Central Asia,High income,2007,28.56749907,27.85325751,83777598395.0,2660590000000.0,41557.62356,23.74871742,1.48799806,115487080914.377,7.65999984741211,2.42473624337305
FRA,France,Europe & Central Asia,High income,2008,29.27769803,28.11938486,67997446905.0,2930300000000.0,45515.96175,23.44096293,2.812861949,103306201680.133,7.05999994277954,0.254945960124005
FRA,France,Europe & Central Asia,High income,2009,25.62690364,24.83554721,18422928062.0,2700890000000.0,41737.76355,20.97193358,0.087620478,131785833333.227,8.73999977111816,-2.87331382849631
FRA,France,Europe & Central Asia,High income,2010,28.07949124,26.78829984,38889439213.0,2645190000000.0,40676.06479,21.08611951,1.531122704,165852088071.189,8.86999988555908,1.94943762312663
FRA,France,Europe & Central Asia,High income,2011,30.36923895,28.42133748,44205811127.0,2865160000000.0,43846.46608,22.11534336,2.111597952,168490291143.589,8.8100004196167,2.19270063266654
